Well_ID,Region,Operator,Maintenance_Type,Shift,Equipment_Status,Weather_Condition,Alert_Level,Production_Date,Last_Maintenance_Date,No_of_Incidents,Production_Barrels,Temperature_C
W-828,Qatar,Shell,Routine,Day,Standby,Cloudy,Medium,2023-12-20,2023-03-29,3,315.39468400018245,38.31637139018513
W-829,Texas,TotalEnergies,Routine,Night,Failure,Cloudy,High,2023-05-08,2023-02-03,4,462.30558833930405,36.41467815440763
W-830,Abu Dhabi,Shell,Corrective,Night,Active,Rainy,Critical,2023-02-28,2023-01-28,3,531.2222023670943,36.65534237882469
W-831,Qatar,ExxonMobil,Corrective,Night,Failure,Cloudy,Medium,2023-02-08,2022-12-16,6,404.48607641105605,36.814818001513174
W-832,North Sea,Shell,Emergency,Day,Standby,Rainy,High,2023-12-22,2023-03-29,3,404.07365387480854,32.35456965638315
W-833,Texas,Shell,Corrective,Night,Active,Rainy,Critical,2024-05-10,2023-02-18,3,471.9930062469858,34.24312961016184
W-834,Abu Dhabi,Shell,Corrective,Day,Failure,Rainy,Low,2024-05-29,2022-12-21,3,535.1251791259369,32.70724364877012
W-835,Algeria,TotalEnergies,Routine,Day,Failure,Windy,Low,2023-10-06,2023-08-06,2,476.59260242040057,41.25032241871984
W-836,Qatar,Shell,Corrective,Night,Failure,Windy,High,2024-04-15,2022-11-20,3,675.8678782839158,33.624398534066756
W-837,Texas,TotalEnergies,Corrective,Night,Standby,Cloudy,High,2024-07-22,2022-10-28,4,571.1124534082101,31.90379904350031
W-838,Texas,BP,Routine,Day,Standby,Windy,Low,2023-06-15,2022-12-31,3,545.9796827858087,41.59382039147854
W-839,North Sea,ExxonMobil,Routine,Day,Failure,Cloudy,Critical,2023-08-27,2022-09-15,3,623.3184343170046,41.04985617501477
W-840,North Sea,TotalEnergies,Emergency,Night,Failure,Windy,Critical,2024-07-12,2023-07-23,3,548.0963469697908,36.181871460688036
W-841,Algeria,BP,Corrective,Night,Standby,Sunny,Critical,2023-07-22,2023-06-05,2,446.8176047238239,34.3506583662636
W-842,Algeria,TotalEnergies,Routine,Night,Failure,Sunny,High,2024-07-02,2023-03-17,5,468.4217056286741,33.10225232616162
W-843,Abu Dhabi,TotalEnergies,Emergency,Night,Failure,Cloudy,Medium,2024-08-11,2023-01-21,4,364.4676543666296,34.780129618980624
W-844,Abu Dhabi,ExxonMobil,Emergency,Day,Standby,Windy,Medium,2024-02-02,2023-11-28,0,740.5853823849292,30.626442083953087
W-845,Algeria,Chevron,Corrective,Night,Failure,Windy,Medium,2024-05-05,2022-06-18,2,611.6868763680876,37.41683470412049
W-846,Algeria,Chevron,Corrective,Night,Failure,Rainy,Medium,2024-03-25,2023-09-05,5,192.85018962194056,43.26251482046477
W-847,Qatar,TotalEnergies,Emergency,Night,Failure,Sandstorm,Medium,2024-02-24,2023-11-24,3,659.975411917159,37.813099393674314
W-848,North Sea,Shell,Routine,Day,Standby,Cloudy,High,2023-07-04,2023-02-23,1,324.0880831471263,29.48381860782201
W-849,Abu Dhabi,BP,Emergency,Day,Failure,Sandstorm,High,2023-02-04,2022-12-17,1,562.4802773571536,37.27550382984009
W-850,North Sea,Shell,Corrective,Day,Standby,Sandstorm,Medium,2023-07-25,2023-06-24,2,235.516909578639,35.97269281815437
W-851,North Sea,Shell,Routine,Day,Standby,Cloudy,High,2024-02-05,2022-10-06,2,448.6244790444112,37.23147401651488
W-852,Algeria,TotalEnergies,Routine,Night,Active,Windy,High,2023-03-03,2023-01-23,5,660.9120209290206,30.902156277133358
W-853,Qatar,TotalEnergies,Emergency,Day,Active,Cloudy,Medium,2023-01-08,2022-10-29,3,667.5960663943324,35.016786712389745
W-854,Texas,TotalEnergies,Corrective,Night,Failure,Sandstorm,Critical,2023-03-25,2022-11-03,7,536.8130471364761,39.41549450497669
W-855,Qatar,TotalEnergies,Emergency,Night,Standby,Windy,High,2024-03-05,2023-10-05,5,594.4957751885428,29.650010547453228
W-856,Qatar,Chevron,Emergency,Night,Active,Sunny,Critical,2024-08-06,2023-11-22,3,330.3715729029905,32.754383844233566
W-857,North Sea,TotalEnergies,Emergency,Night,Failure,Cloudy,High,2024-08-12,2023-09-13,6,564.5999927203998,33.56073177709552
W-858,Qatar,Chevron,Routine,Day,Active,Cloudy,High,2023-10-24,2022-09-26,4,602.1164891938207,39.99183559435484
W-859,Abu Dhabi,Chevron,Routine,Day,Active,Windy,Medium,2024-06-05,2022-07-23,2,808.3695005240166,40.73749623289258
W-860,North Sea,TotalEnergies,Corrective,Day,Standby,Sunny,High,2024-03-18,2023-05-30,1,425.21368403822896,25.42433872828017
W-861,Abu Dhabi,ExxonMobil,Corrective,Night,Standby,Sunny,Low,2023-10-28,2022-07-05,3,501.95633804337336,39.987543931647814
W-862,Texas,BP,Emergency,Night,Active,Windy,Low,2023-12-10,2023-07-09,2,509.37381339825254,40.89477541633713
W-863,North Sea,Shell,Emergency,Night,Active,Rainy,Medium,2023-03-24,2023-01-01,4,583.8300480531444,40.57343713890951
W-864,Texas,Chevron,Emergency,Night,Standby,Cloudy,Critical,2024-07-16,2023-07-03,6,605.6612825858762,32.35186380331102
W-865,North Sea,BP,Corrective,Night,Failure,Cloudy,Critical,2023-07-31,2023-05-21,2,627.3098134147839,33.850990259531045
W-866,Algeria,ExxonMobil,Routine,Day,Standby,Sandstorm,Critical,2023-09-25,2023-02-09,3,618.5554591175373,27.162893678832376
W-867,Qatar,Shell,Routine,Night,Active,Windy,Low,2024-02-07,2022-09-29,2,322.265804898714,24.52523442566011
W-868,Algeria,Shell,Emergency,Day,Failure,Sandstorm,Critical,2023-07-20,2022-12-01,6,186.4163743621158,33.19242797402818
W-869,Texas,Chevron,Emergency,Night,Active,Sandstorm,Critical,2023-06-02,2023-04-11,1,438.2748335500358,35.38234357770147
W-870,Qatar,TotalEnergies,Emergency,Night,Failure,Sunny,Medium,2024-01-14,2023-06-27,8,495.7499786472332,35.88384735993542
W-871,North Sea,ExxonMobil,Emergency,Day,Active,Cloudy,Critical,2023-01-15,2022-11-22,3,426.40786888557204,39.10569827073944
W-872,Qatar,Chevron,Corrective,Day,Failure,Sandstorm,Low,2024-03-08,2023-09-04,6,444.8362228398679,50.0
W-873,Abu Dhabi,ExxonMobil,Routine,Night,Failure,Sunny,Low,2023-11-05,2023-09-22,1,459.6500686711759,33.02004667551505
W-874,Qatar,TotalEnergies,Emergency,Night,Active,Windy,Low,2023-12-30,2022-11-19,4,569.2929199303244,29.72215431045221
W-875,Abu Dhabi,TotalEnergies,Corrective,Night,Failure,Sandstorm,Medium,2024-01-15,2022-07-13,1,375.9569533953164,37.73067340293646
W-876,Qatar,Chevron,Emergency,Night,Standby,Cloudy,Medium,2023-11-13,2022-12-25,0,490.6606676047129,36.11121193477971
W-877,Abu Dhabi,TotalEnergies,Emergency,Day,Active,Sandstorm,High,2023-12-16,2023-08-20,0,491.5791660537152,32.12739289590327
W-878,Texas,BP,Routine,Night,Standby,Windy,Critical,2024-02-15,2023-02-18,4,566.5639206210184,39.55426087061195
W-879,Algeria,Shell,Emergency,Day,Active,Sandstorm,Medium,2024-03-27,2023-10-04,4,639.4285807655483,30.940325076426625
W-880,North Sea,Chevron,Routine,Night,Failure,Cloudy,Low,2024-03-12,2023-04-26,4,702.0928877745674,34.35716640264305
W-881,Qatar,ExxonMobil,Routine,Day,Failure,Sunny,Low,2024-06-05,2023-12-10,2,410.4811063494268,34.64541129216748
W-882,Algeria,BP,Routine,Day,Failure,Cloudy,Medium,2023-04-24,2023-01-23,3,260.0030467322609,30.26143648865247
W-883,North Sea,Chevron,Corrective,Night,Active,Sunny,Medium,2023-08-29,2022-07-12,3,470.96861255176566,26.45147510124867
W-884,North Sea,TotalEnergies,Corrective,Day,Standby,Rainy,Medium,2024-07-22,2023-03-01,4,309.3659770040184,36.09475006193793
W-885,Abu Dhabi,TotalEnergies,Routine,Night,Standby,Cloudy,High,2023-08-26,2023-06-01,7,828.1492291108366,41.84357744244512
W-886,Texas,TotalEnergies,Emergency,Day,Active,Cloudy,Low,2023-03-16,2022-11-01,0,395.25433773883634,39.804509278239884
W-887,Texas,TotalEnergies,Routine,Night,Active,Windy,High,2023-11-12,2023-01-31,3,567.6600518783277,40.138997911020546
W-888,Algeria,ExxonMobil,Emergency,Day,Standby,Sandstorm,High,2023-03-07,2023-01-15,4,612.0879328009315,31.005251520815495
W-889,Texas,BP,Routine,Night,Standby,Sunny,Critical,2023-05-02,2022-10-15,4,540.8746793885604,36.0703478574515
W-890,Qatar,Shell,Emergency,Night,Standby,Sunny,Low,2024-08-21,2023-05-28,3,749.206442157104,27.879201427146114
W-891,Texas,ExxonMobil,Corrective,Day,Standby,Windy,Low,2023-11-21,2023-07-24,3,475.7022631861027,35.844575064293934
W-892,Algeria,ExxonMobil,Emergency,Day,Active,Windy,Medium,2023-06-20,2022-07-25,3,399.81418911542187,41.94392253737399
W-893,Texas,Shell,Routine,Day,Active,Sandstorm,Medium,2024-08-19,2023-03-26,2,393.605046541849,42.099185616970374
W-894,Qatar,Shell,Corrective,Day,Failure,Sandstorm,Critical,2024-08-02,2022-11-05,2,590.0006833524418,45.15224333821765
W-895,Abu Dhabi,TotalEnergies,Emergency,Night,Standby,Cloudy,High,2023-09-22,2023-08-09,4,477.2242104481931,39.945890121730564
W-896,Algeria,ExxonMobil,Emergency,Day,Failure,Rainy,Medium,2023-06-06,2022-09-22,2,393.6213212716139,37.378745279386266
W-897,Abu Dhabi,Chevron,Emergency,Night,Active,Sandstorm,Medium,2024-05-18,2023-11-18,4,552.9566258628287,39.37361591201067
W-898,Abu Dhabi,Shell,Emergency,Day,Active,Windy,Low,2024-03-05,2023-02-14,4,585.1099070105976,38.40287079825936
W-899,Abu Dhabi,Shell,Emergency,Night,Failure,Sandstorm,Low,2024-02-17,2022-09-27,4,532.5566223543453,30.96372876294232
W-900,North Sea,BP,Corrective,Night,Standby,Sunny,Medium,2024-06-19,2023-02-18,4,607.9515670802729,27.423350097169536
W-901,North Sea,Chevron,Corrective,Night,Standby,Rainy,Low,2024-02-18,2023-02-01,4,510.5718335420376,39.41379359709876
W-902,Abu Dhabi,Chevron,Corrective,Night,Standby,Cloudy,Critical,2023-06-20,2023-02-13,2,428.7649595382488,45.46674130279261
W-903,Algeria,Shell,Corrective,Day,Standby,Sunny,Medium,2024-02-21,2023-05-18,2,597.3680085813812,39.61985713935811
W-904,Qatar,TotalEnergies,Routine,Day,Failure,Sunny,Low,2023-07-03,2023-04-09,4,393.1894095765997,25.556381420447224
W-905,Qatar,BP,Corrective,Night,Failure,Rainy,Critical,2024-03-31,2022-08-29,4,364.53375833600285,32.40349077980494
W-906,Texas,Chevron,Emergency,Day,Active,Cloudy,Low,2024-01-07,2022-07-10,7,638.7139579040798,34.01653615063888
W-907,Algeria,Shell,Emergency,Day,Standby,Windy,Low,2023-02-16,2023-02-02,3,458.2582434780089,25.71978336565273
W-908,North Sea,Chevron,Corrective,Night,Standby,Cloudy,Low,2023-11-04,2023-05-02,2,699.8820691333966,28.115514791051503
W-909,Abu Dhabi,BP,Emergency,Day,Standby,Sandstorm,Medium,2023-07-25,2023-01-02,2,602.7913744071927,34.814622529162634
W-910,Texas,BP,Corrective,Day,Failure,Sunny,High,2023-07-17,2023-06-11,1,449.1393543318993,36.30817188851353
W-911,Qatar,ExxonMobil,Emergency,Day,Standby,Sandstorm,Low,2023-12-28,2023-01-19,0,558.34657187152,30.069929286501385
W-912,North Sea,Shell,Routine,Night,Failure,Windy,Critical,2023-07-13,2023-04-25,3,803.4056329336252,27.885301797281883
W-913,North Sea,BP,Routine,Day,Standby,Sandstorm,Medium,2024-04-11,2022-12-01,2,590.5127771374871,40.966529396087175
W-914,Abu Dhabi,ExxonMobil,Corrective,Night,Standby,Cloudy,Medium,2023-02-12,2022-07-14,2,569.8038688090928,33.08735570810512
W-915,Qatar,ExxonMobil,Corrective,Day,Active,Sandstorm,Critical,2024-02-01,2023-12-12,1,428.6334711624055,33.80293912157734
W-916,Algeria,Chevron,Corrective,Day,Standby,Windy,Low,2024-04-30,2023-01-23,0,721.3465635438473,32.266648787550295
W-917,North Sea,Chevron,Emergency,Day,Standby,Windy,High,2024-02-08,2023-09-19,4,658.1525256215567,31.144123537749238
W-918,Abu Dhabi,ExxonMobil,Corrective,Night,Active,Windy,Low,2023-10-26,2022-11-15,1,429.73255619279576,41.513916384105215
W-919,Algeria,Chevron,Routine,Night,Failure,Cloudy,Critical,2024-07-24,2023-06-23,4,725.649542649175,30.601018273147904
W-920,Qatar,BP,Emergency,Day,Failure,Windy,Medium,2023-06-29,2023-04-19,6,519.7701459802818,35.89841746288632
W-921,North Sea,TotalEnergies,Corrective,Night,Standby,Sunny,High,2023-01-12,2022-06-25,1,399.15419903959673,35.04352164825617
W-922,Algeria,BP,Emergency,Day,Failure,Windy,Medium,2023-09-17,2023-08-07,3,428.17775518177564,25.259131105713536
W-923,Algeria,ExxonMobil,Emergency,Night,Standby,Sandstorm,Critical,2023-01-20,2023-01-03,2,605.3241640489732,36.20473440999659
W-924,Algeria,ExxonMobil,Corrective,Night,Active,Sandstorm,Low,2024-07-26,2023-05-31,5,399.9799811773401,27.28015550762383
W-925,North Sea,BP,Emergency,Day,Active,Sandstorm,High,2023-05-06,2023-04-10,3,367.6260330736501,38.17730054414956
W-926,North Sea,Chevron,Routine,Day,Standby,Cloudy,Medium,2024-04-18,2023-11-07,1,447.3350621097828,29.06791735141495
W-927,Texas,Chevron,Routine,Day,Active,Sandstorm,Medium,2024-04-09,2022-06-27,1,465.2584130708465,37.61009305299575
W-928,Qatar,ExxonMobil,Emergency,Day,Active,Cloudy,Medium,2023-05-11,2022-11-04,3,419.20213692337256,32.85247077631611
W-929,Abu Dhabi,Shell,Corrective,Night,Standby,Cloudy,Low,2024-01-08,2023-11-08,2,445.5266127274363,31.62837626398808
W-930,Algeria,Chevron,Emergency,Night,Standby,Windy,High,2023-01-29,2022-10-27,4,610.0317480873671,36.052832286557795
W-931,Texas,BP,Routine,Night,Active,Sunny,Low,2023-10-18,2022-06-11,5,530.7802923775339,27.640704661411892
W-932,Abu Dhabi,Chevron,Emergency,Day,Failure,Windy,Low,2023-01-09,2022-12-13,3,438.1231096221794,34.65389670518369
W-933,Texas,BP,Emergency,Day,Failure,Windy,Low,2024-07-06,2023-04-14,2,448.65823012636577,38.91125019970123
W-934,North Sea,ExxonMobil,Routine,Night,Standby,Cloudy,Critical,2024-08-08,2023-01-27,4,484.2012588486377,40.213022158122286
W-935,Algeria,Chevron,Emergency,Day,Standby,Cloudy,Critical,2023-05-14,2022-11-26,1,491.07029504917745,32.68684543138105
W-936,Abu Dhabi,BP,Emergency,Night,Failure,Sandstorm,Critical,2023-05-05,2023-02-07,4,491.5776492539103,33.41673849746303
W-937,Abu Dhabi,ExxonMobil,Corrective,Night,Active,Sandstorm,High,2024-03-28,2022-10-03,2,605.6297195659981,27.540487686534373
W-938,Abu Dhabi,Shell,Corrective,Night,Failure,Windy,Low,2023-06-02,2023-05-09,3,523.6446085150478,31.24643419059684
W-939,Abu Dhabi,BP,Routine,Night,Failure,Rainy,Low,2024-06-21,2023-09-25,3,527.1749211919058,27.1994474654524
W-940,Abu Dhabi,Shell,Routine,Night,Failure,Rainy,Critical,2023-12-11,2023-02-05,1,671.2142424440107,37.2003679761759
W-941,Texas,Shell,Routine,Day,Failure,Sandstorm,Low,2023-07-30,2022-11-18,2,725.1981718270482,39.21083359864702
W-942,Algeria,TotalEnergies,Corrective,Day,Standby,Rainy,Low,2024-05-14,2022-11-18,2,352.28344565624013,32.72887914091865
W-943,North Sea,Chevron,Routine,Day,Standby,Sandstorm,Medium,2023-10-24,2023-03-17,4,310.5310265125258,29.708839256527092
W-944,North Sea,BP,Routine,Night,Active,Cloudy,Low,2024-06-30,2023-08-06,3,458.0712662453136,36.54095886789837
W-945,North Sea,Shell,Routine,Night,Active,Windy,Medium,2024-07-10,2023-01-02,2,593.9754287473577,30.66017146757539
W-946,North Sea,TotalEnergies,Corrective,Night,Active,Sunny,Low,2023-04-10,2023-03-06,2,545.1183679984916,38.35969434423298
W-947,Texas,ExxonMobil,Emergency,Night,Active,Windy,High,2023-01-02,2022-11-01,3,626.4919643254258,44.67715141351778
W-948,Qatar,BP,Routine,Day,Failure,Sandstorm,Critical,2024-08-13,2022-11-30,2,452.9163385169463,30.577834701492893
W-949,Algeria,Shell,Emergency,Day,Standby,Sandstorm,Medium,2024-06-27,2022-06-15,3,265.1951801386398,31.29162198554826
W-950,Abu Dhabi,Chevron,Routine,Night,Standby,Windy,Critical,2023-02-03,2022-06-03,4,335.98619224663696,27.702146492285358
W-951,Qatar,TotalEnergies,Emergency,Night,Active,Sandstorm,Medium,2024-05-14,2022-10-15,2,567.7680870390321,35.730545466639384
W-952,North Sea,Shell,Corrective,Night,Active,Rainy,Medium,2023-10-02,2023-01-30,2,627.4104326669863,35.390620342990665
W-953,Qatar,Chevron,Corrective,Day,Failure,Rainy,Medium,2023-06-05,2023-04-13,1,271.18437822774683,33.647203519686485
W-954,Algeria,Shell,Routine,Day,Failure,Sandstorm,High,2024-06-11,2023-09-23,3,669.2789039969649,35.08073523776136
W-955,Abu Dhabi,BP,Emergency,Day,Active,Sandstorm,Low,2023-04-29,2022-11-08,3,555.7559014159526,29.781625089724187
W-956,Abu Dhabi,BP,Corrective,Night,Standby,Rainy,Medium,2024-07-22,2022-10-25,3,491.5493482064755,26.684001615979447
W-957,Algeria,BP,Routine,Night,Standby,Sandstorm,High,2023-05-04,2022-10-15,4,424.7812210578597,31.20465111954728
W-958,Algeria,TotalEnergies,Routine,Day,Standby,Sandstorm,Medium,2024-01-04,2022-12-21,3,690.9393292194798,25.422386419634492
W-959,North Sea,BP,Corrective,Night,Active,Windy,Low,2023-05-14,2023-03-26,2,607.640771922688,30.577358850356525
W-960,Abu Dhabi,Chevron,Corrective,Day,Standby,Sunny,Medium,2023-11-24,2023-02-19,3,558.8988142251976,36.54863720495583
W-961,Qatar,Shell,Routine,Night,Failure,Rainy,High,2024-02-15,2022-10-09,4,412.23169973559624,35.298325928232735
W-962,Texas,ExxonMobil,Emergency,Day,Failure,Windy,Low,2023-04-25,2022-08-18,6,693.7017472280467,26.131086347931223
W-963,Texas,Chevron,Emergency,Night,Active,Sunny,High,2023-11-09,2022-06-08,3,503.6421389545771,40.24673272798516
W-964,Algeria,Chevron,Emergency,Day,Failure,Sandstorm,Low,2023-10-09,2022-09-01,3,535.8820948469745,34.02714551261236
W-965,North Sea,BP,Routine,Day,Active,Sandstorm,Low,2023-02-12,2023-01-02,3,508.76712778130576,28.50338199108605
W-966,Texas,TotalEnergies,Corrective,Day,Standby,Windy,Critical,2024-05-05,2022-10-25,3,408.1339442454328,33.17822545056735
W-967,Abu Dhabi,Shell,Routine,Day,Standby,Sandstorm,Critical,2023-07-21,2023-03-09,5,538.3665183100246,32.08494125595486
W-968,Algeria,TotalEnergies,Corrective,Day,Standby,Cloudy,Critical,2023-12-11,2023-05-21,4,583.6326273750084,30.661306484293547
W-969,Qatar,Shell,Emergency,Day,Failure,Windy,Low,2023-11-05,2023-09-29,1,447.00711078396535,39.06296351928799
W-970,Algeria,Shell,Emergency,Night,Active,Sunny,Medium,2023-11-04,2023-09-17,3,528.0891992926773,29.46837510216418
W-971,Qatar,TotalEnergies,Corrective,Night,Standby,Windy,High,2023-03-06,2023-01-24,4,507.0199309252335,35.92323079251601
W-972,Algeria,Chevron,Corrective,Night,Active,Rainy,High,2023-09-12,2022-06-22,2,609.8157595369596,28.293409049695995
W-973,Algeria,Shell,Routine,Day,Standby,Windy,High,2023-09-29,2023-05-12,2,464.1270474477673,34.815519534536435
W-974,Algeria,TotalEnergies,Emergency,Day,Failure,Sandstorm,Critical,2024-03-16,2023-09-15,1,527.1885156421289,36.32711340623989
W-975,Qatar,Shell,Routine,Night,Failure,Sandstorm,Low,2024-05-19,2022-06-11,4,552.4603281590737,36.33669140043225
W-976,Qatar,ExxonMobil,Routine,Day,Active,Cloudy,Critical,2023-11-23,2023-04-26,1,461.41194850669183,35.4040306935362
W-977,Algeria,Chevron,Routine,Day,Failure,Cloudy,Medium,2023-02-22,2022-11-28,3,400.95745187845864,33.8049237513104
W-978,Texas,BP,Emergency,Day,Failure,Cloudy,Low,2023-05-23,2023-03-12,2,420.48726568974746,29.679529242864497
W-979,North Sea,Shell,Routine,Day,Active,Sunny,High,2023-04-09,2022-06-03,0,549.1028043834294,29.737241053265635
W-980,North Sea,ExxonMobil,Routine,Day,Standby,Cloudy,Critical,2023-03-16,2022-06-07,1,471.7620664067285,36.49414400705931
W-981,North Sea,BP,Routine,Night,Failure,Sunny,Critical,2023-08-08,2023-02-05,1,470.1692649697228,28.692955814982106
W-982,Qatar,BP,Routine,Night,Active,Cloudy,Medium,2023-05-18,2022-09-02,3,572.497708041888,27.546462861754776
W-983,Qatar,Shell,Routine,Night,Failure,Sunny,Medium,2023-05-11,2023-02-12,3,622.3389827634376,42.14884907956759
W-984,Texas,TotalEnergies,Routine,Night,Failure,Windy,Critical,2023-02-02,2023-01-06,4,643.0059048013784,33.701415514925245
W-985,North Sea,Shell,Emergency,Night,Failure,Windy,Medium,2023-01-11,2022-09-15,3,426.4998610277111,38.17507343035673
W-986,North Sea,ExxonMobil,Routine,Day,Failure,Sandstorm,High,2023-03-03,2022-12-14,3,610.7294742557191,39.36744106442836
W-987,Algeria,BP,Corrective,Day,Active,Sunny,Medium,2023-04-14,2023-02-21,4,750.1979712258383,35.25563497065714
W-988,Qatar,Shell,Routine,Day,Active,Rainy,Medium,2023-09-16,2022-08-25,4,515.1284239556406,33.11611643570179
W-989,North Sea,TotalEnergies,Routine,Day,Active,Sandstorm,Critical,2023-11-03,2023-09-02,3,491.20277680928086,33.20107391347814
W-990,Texas,Shell,Emergency,Night,Failure,Windy,Critical,2023-03-26,2023-03-06,1,466.18868993991197,43.04015286134456
W-991,Texas,Chevron,Emergency,Night,Failure,Sunny,Low,2023-09-12,2023-06-19,2,372.34913785531984,32.205960844360206
W-992,North Sea,TotalEnergies,Corrective,Night,Failure,Cloudy,Low,2023-07-25,2023-06-14,0,601.0704195685806,35.88215922883485
W-993,Qatar,ExxonMobil,Corrective,Day,Active,Rainy,Critical,2023-04-21,2023-03-23,3,491.73665069524833,38.38659573299556
W-994,Texas,BP,Emergency,Night,Failure,Windy,Medium,2023-01-05,2022-11-17,3,482.0348213571195,36.25354888928709
W-995,Algeria,Shell,Emergency,Day,Standby,Sandstorm,Medium,2023-10-08,2023-02-16,1,582.4812125696199,40.42191815630403
W-996,Texas,TotalEnergies,Routine,Night,Failure,Sunny,Low,2024-02-16,2023-08-23,2,593.5379661046439,33.06691993168606
W-997,Abu Dhabi,Chevron,Emergency,Night,Standby,Rainy,Low,2023-05-16,2023-04-29,4,427.89880776022216,38.366750947045354
W-998,Abu Dhabi,TotalEnergies,Corrective,Day,Failure,Sunny,Low,2023-03-21,2023-02-05,2,430.76428100234745,26.026956290787282
W-999,Qatar,Chevron,Routine,Day,Active,Cloudy,High,2024-06-16,2022-08-08,5,425.4373231416858,41.73457731934998
W-1000,North Sea,ExxonMobil,Corrective,Night,Failure,Sandstorm,High,2023-06-15,2023-04-07,4,753.6217163357534,40.615750502408495
