datetime,jour_ouvrable,conditions_meteo,temperature,humidite,vitesse_vent,vacances,saison,nb_locations
2011-01-15 08:00:00,0,(1) temps clair,5.74,63,8.9981,non,printemps,23
2011-01-15 09:00:00,0,(1) temps clair,6.56,64,8.9981,non,printemps,33
2011-01-15 10:00:00,0,(1) temps clair,7.38,59,11.0014,non,printemps,59
2011-01-15 11:00:00,0,(1) temps clair,8.2,55,15.0013,non,printemps,72
2011-01-15 12:00:00,0,(1) temps clair,9.84,48,15.0013,non,printemps,89
2011-01-15 13:00:00,0,(1) temps clair,11.48,38,19.9995,non,printemps,101
2011-01-15 14:00:00,0,(1) temps clair,12.3,39,19.0012,non,printemps,118
2011-01-15 15:00:00,0,(2) nuageux,13.12,36,12.998,non,printemps,129
2011-01-15 16:00:00,0,(2) nuageux,13.94,34,12.998,non,printemps,128
2011-01-15 17:00:00,0,(2) nuageux,13.12,36,19.0012,non,printemps,83
2011-01-15 18:00:00,0,(2) nuageux,12.3,45,16.9979,non,printemps,84
2011-01-15 19:00:00,0,(2) nuageux,13.12,39,16.9979,non,printemps,74
2011-01-15 20:00:00,0,(2) nuageux,13.12,39,16.9979,non,printemps,41
2011-01-15 21:00:00,0,(2) nuageux,13.12,39,15.0013,non,printemps,57
2011-01-15 22:00:00,0,(2) nuageux,12.3,42,7.0015,non,printemps,26
2011-01-15 23:00:00,0,(1) temps clair,12.3,45,19.0012,non,printemps,44
2011-01-16 00:00:00,0,(1) temps clair,10.66,56,0.0,non,printemps,39
2011-01-16 01:00:00,0,(1) temps clair,10.66,56,8.9981,non,printemps,23
2011-01-16 02:00:00,0,(1) temps clair,10.66,56,6.0032,non,printemps,16
2011-01-16 03:00:00,0,(1) temps clair,9.02,69,0.0,non,printemps,15
2011-01-16 04:00:00,0,(1) temps clair,10.66,56,11.0014,non,printemps,1
2011-01-16 05:00:00,0,(2) nuageux,10.66,56,11.0014,non,printemps,2
2011-01-16 06:00:00,0,(2) nuageux,10.66,56,11.0014,non,printemps,1
2011-01-16 07:00:00,0,(2) nuageux,9.84,56,19.9995,non,printemps,3
2011-01-16 08:00:00,0,(1) temps clair,9.02,55,19.0012,non,printemps,18
2011-01-16 09:00:00,0,(1) temps clair,9.02,51,16.9979,non,printemps,32
2011-01-16 10:00:00,0,(1) temps clair,9.02,51,19.0012,non,printemps,79
2011-01-16 11:00:00,0,(1) temps clair,9.84,44,16.9979,non,printemps,93
2011-01-16 12:00:00,0,(1) temps clair,9.84,41,19.0012,non,printemps,104
2011-01-16 13:00:00,0,(1) temps clair,10.66,35,19.9995,non,printemps,118
2011-01-16 14:00:00,0,(1) temps clair,11.48,36,16.9979,non,printemps,91
2011-01-16 15:00:00,0,(1) temps clair,10.66,38,16.9979,non,printemps,113
2011-01-16 16:00:00,0,(1) temps clair,9.84,38,15.0013,non,printemps,99
2011-01-16 17:00:00,0,(1) temps clair,9.02,37,16.9979,non,printemps,105
2011-01-16 18:00:00,0,(1) temps clair,8.2,40,11.0014,non,printemps,67
2011-01-16 19:00:00,0,(1) temps clair,7.38,47,8.9981,non,printemps,61
2011-01-16 20:00:00,0,(1) temps clair,7.38,47,11.0014,non,printemps,57
2011-01-16 21:00:00,0,(1) temps clair,7.38,51,11.0014,non,printemps,28
2011-01-16 22:00:00,0,(2) nuageux,8.2,49,8.9981,non,printemps,21
2011-01-16 23:00:00,0,(2) nuageux,8.2,40,7.0015,non,printemps,18
2011-01-17 00:00:00,0,(2) nuageux,8.2,47,15.0013,oui,printemps,17
2011-01-17 01:00:00,0,(2) nuageux,8.2,44,12.998,oui,printemps,16
2011-01-17 02:00:00,0,(2) nuageux,7.38,43,16.9979,oui,printemps,8
2011-01-17 03:00:00,0,(2) nuageux,7.38,43,12.998,oui,printemps,2
2011-01-17 04:00:00,0,(2) nuageux,7.38,43,8.9981,oui,printemps,3
2011-01-17 05:00:00,0,(2) nuageux,7.38,43,11.0014,oui,printemps,1
2011-01-17 06:00:00,0,(2) nuageux,7.38,43,12.998,oui,printemps,5
2011-01-17 07:00:00,0,(2) nuageux,6.56,50,8.9981,oui,printemps,13
2011-01-17 08:00:00,0,(2) nuageux,6.56,47,15.0013,oui,printemps,33
2011-01-17 09:00:00,0,(2) nuageux,6.56,47,15.0013,oui,printemps,47
2011-01-17 10:00:00,0,(2) nuageux,6.56,50,16.9979,oui,printemps,57
2011-01-17 11:00:00,0,(2) nuageux,6.56,55,12.998,oui,printemps,64
2011-01-17 12:00:00,0,(2) nuageux,7.38,47,8.9981,oui,printemps,80
2011-01-17 13:00:00,0,(2) nuageux,7.38,47,8.9981,oui,printemps,93
2011-01-17 14:00:00,0,(2) nuageux,7.38,43,7.0015,oui,printemps,86
2011-01-17 15:00:00,0,(2) nuageux,8.2,47,11.0014,oui,printemps,93
2011-01-17 16:00:00,0,(2) nuageux,8.2,47,11.0014,oui,printemps,82
2011-01-17 17:00:00,0,(1) temps clair,8.2,51,12.998,oui,printemps,71
2011-01-17 18:00:00,0,(2) nuageux,7.38,55,16.9979,oui,printemps,92
2011-01-17 19:00:00,0,(3) pluie,7.38,59,12.998,oui,printemps,60
2011-01-17 20:00:00,0,(3) pluie,6.56,80,12.998,oui,printemps,33
2011-01-17 21:00:00,0,(3) pluie,6.56,80,12.998,oui,printemps,27
2011-01-17 22:00:00,0,(3) pluie,5.74,93,16.9979,oui,printemps,13
2011-01-17 23:00:00,0,(3) pluie,6.56,86,19.0012,oui,printemps,4
2011-01-18 12:00:00,1,(2) nuageux,8.2,86,22.0028,non,printemps,3
2011-01-18 13:00:00,1,(2) nuageux,8.2,86,15.0013,non,printemps,22
2011-01-18 14:00:00,1,(2) nuageux,9.02,80,11.0014,non,printemps,28
2011-01-18 15:00:00,1,(2) nuageux,9.02,87,11.0014,non,printemps,35
2011-01-18 16:00:00,1,(2) nuageux,9.02,87,12.998,non,printemps,61
2011-01-18 17:00:00,1,(2) nuageux,9.02,82,12.998,non,printemps,125
2011-01-18 18:00:00,1,(2) nuageux,9.02,80,11.0014,non,printemps,133
2011-01-18 19:00:00,1,(2) nuageux,9.02,80,8.9981,non,printemps,99
2011-01-18 20:00:00,1,(2) nuageux,9.02,87,0.0,non,printemps,83
2011-01-18 21:00:00,1,(2) nuageux,9.02,93,7.0015,non,printemps,41
2011-01-18 22:00:00,1,(2) nuageux,9.02,93,6.0032,non,printemps,33
2011-01-18 23:00:00,1,(2) nuageux,9.02,93,0.0,non,printemps,20
2011-01-19 00:00:00,1,(2) nuageux,9.02,93,0.0,non,printemps,3
2011-01-19 01:00:00,1,(3) pluie,9.02,93,8.9981,non,printemps,7
2011-01-19 02:00:00,1,(3) pluie,9.02,93,8.9981,non,printemps,3
2011-01-19 04:00:00,1,(3) pluie,9.02,93,8.9981,non,printemps,2
2011-01-19 05:00:00,1,(2) nuageux,9.02,93,6.0032,non,printemps,7
2011-01-19 06:00:00,1,(2) nuageux,9.02,93,6.0032,non,printemps,32
2011-01-19 07:00:00,1,(2) nuageux,9.84,92,7.0015,non,printemps,90
2011-01-19 08:00:00,1,(2) nuageux,9.84,93,7.0015,non,printemps,197
2011-01-19 09:00:00,1,(2) nuageux,9.84,93,7.0015,non,printemps,109
2011-01-19 10:00:00,1,(2) nuageux,10.66,93,8.9981,non,printemps,47
2011-01-19 11:00:00,1,(2) nuageux,11.48,87,6.0032,non,printemps,52
2011-01-19 12:00:00,1,(2) nuageux,12.3,81,6.0032,non,printemps,70
2011-01-19 13:00:00,1,(1) temps clair,16.4,62,19.0012,non,printemps,78
2011-01-19 14:00:00,1,(1) temps clair,16.4,58,16.9979,non,printemps,75
2011-01-19 15:00:00,1,(1) temps clair,16.4,54,19.0012,non,printemps,82
2011-01-19 16:00:00,1,(1) temps clair,15.58,58,26.0027,non,printemps,104
2011-01-19 17:00:00,1,(1) temps clair,14.76,57,22.0028,non,printemps,197
2011-01-19 18:00:00,1,(1) temps clair,13.94,61,19.0012,non,printemps,161
2011-01-19 19:00:00,1,(1) temps clair,13.12,57,27.9993,non,printemps,112
2011-01-19 20:00:00,1,(1) temps clair,13.12,49,19.9995,non,printemps,76
2011-01-19 21:00:00,1,(1) temps clair,13.12,49,27.9993,non,printemps,59
2011-01-19 22:00:00,1,(1) temps clair,12.3,52,11.0014,non,printemps,59
2011-01-19 23:00:00,1,(1) temps clair,12.3,52,31.0009,non,printemps,28
2011-02-01 00:00:00,1,(2) nuageux,6.56,64,7.0015,non,printemps,8
2011-02-01 01:00:00,1,(2) nuageux,6.56,69,7.0015,non,printemps,3
2011-02-01 02:00:00,1,(2) nuageux,6.56,69,0.0,non,printemps,2
2011-02-01 03:00:00,1,(2) nuageux,6.56,69,0.0,non,printemps,2
2011-02-01 05:00:00,1,(3) pluie,5.74,93,0.0,non,printemps,3
2011-02-01 06:00:00,1,(3) pluie,5.74,93,0.0,non,printemps,22
2011-02-01 07:00:00,1,(3) pluie,6.56,93,0.0,non,printemps,52
2011-02-01 08:00:00,1,(3) pluie,6.56,93,0.0,non,printemps,135
2011-02-01 09:00:00,1,(2) nuageux,6.56,93,0.0,non,printemps,116
2011-02-01 10:00:00,1,(2) nuageux,6.56,93,0.0,non,printemps,47
2011-02-01 11:00:00,1,(2) nuageux,7.38,86,0.0,non,printemps,51
2011-02-01 12:00:00,1,(2) nuageux,8.2,86,0.0,non,printemps,55
2011-02-01 13:00:00,1,(2) nuageux,8.2,86,0.0,non,printemps,52
2011-02-01 14:00:00,1,(2) nuageux,9.02,80,6.0032,non,printemps,54
2011-02-01 15:00:00,1,(2) nuageux,9.84,75,0.0,non,printemps,52
2011-02-01 16:00:00,1,(2) nuageux,9.84,75,8.9981,non,printemps,64
2011-02-01 17:00:00,1,(2) nuageux,9.84,75,0.0,non,printemps,176
2011-02-01 18:00:00,1,(2) nuageux,9.84,81,7.0015,non,printemps,168
2011-02-01 19:00:00,1,(2) nuageux,9.84,81,8.9981,non,printemps,108
2011-02-01 20:00:00,1,(2) nuageux,9.02,87,8.9981,non,printemps,74
2011-02-01 21:00:00,1,(2) nuageux,9.02,87,8.9981,non,printemps,64
2011-02-01 22:00:00,1,(2) nuageux,9.02,87,6.0032,non,printemps,36
2011-02-01 23:00:00,1,(3) pluie,8.2,93,12.998,non,printemps,16
2011-02-02 00:00:00,1,(3) pluie,9.02,93,7.0015,non,printemps,2
2011-02-02 01:00:00,1,(3) pluie,9.02,93,12.998,non,printemps,3
2011-02-02 02:00:00,1,(3) pluie,9.02,93,8.9981,non,printemps,4
2011-02-02 03:00:00,1,(3) pluie,9.02,93,8.9981,non,printemps,1
2011-02-02 04:00:00,1,(3) pluie,9.02,93,19.0012,non,printemps,1
2011-02-02 05:00:00,1,(3) pluie,9.02,93,7.0015,non,printemps,3
2011-02-02 06:00:00,1,(3) pluie,9.02,93,7.0015,non,printemps,18
2011-02-02 07:00:00,1,(3) pluie,9.02,93,15.0013,non,printemps,49
2011-02-02 08:00:00,1,(3) pluie,9.02,93,15.0013,non,printemps,155
2011-02-02 09:00:00,1,(2) nuageux,9.84,93,6.0032,non,printemps,123
2011-02-02 10:00:00,1,(2) nuageux,9.02,100,0.0,non,printemps,61
2011-02-02 11:00:00,1,(2) nuageux,9.84,93,12.998,non,printemps,52
2011-02-02 12:00:00,1,(2) nuageux,9.84,93,15.0013,non,printemps,64
2011-02-02 13:00:00,1,(1) temps clair,13.94,93,11.0014,non,printemps,75
2011-02-02 14:00:00,1,(1) temps clair,15.58,82,26.0027,non,printemps,63
2011-02-02 15:00:00,1,(1) temps clair,15.58,76,22.0028,non,printemps,76
2011-02-02 16:00:00,1,(1) temps clair,14.76,71,19.9995,non,printemps,103
2011-02-02 17:00:00,1,(1) temps clair,14.76,53,35.0008,non,printemps,190
2011-02-02 18:00:00,1,(1) temps clair,13.94,42,36.9974,non,printemps,182
2011-02-02 19:00:00,1,(1) temps clair,11.48,45,32.9975,non,printemps,91
2011-02-02 20:00:00,1,(1) temps clair,9.84,48,36.9974,non,printemps,75
2011-02-02 21:00:00,1,(1) temps clair,9.02,47,22.0028,non,printemps,63
2011-02-02 22:00:00,1,(1) temps clair,9.02,44,16.9979,non,printemps,40
2011-02-02 23:00:00,1,(1) temps clair,8.2,44,30.0026,non,printemps,32
2011-02-03 00:00:00,1,(1) temps clair,8.2,40,30.0026,non,printemps,12
2011-02-03 01:00:00,1,(1) temps clair,8.2,44,35.0008,non,printemps,5
2011-02-03 02:00:00,1,(1) temps clair,7.38,43,16.9979,non,printemps,2
2011-02-03 03:00:00,1,(1) temps clair,7.38,43,16.9979,non,printemps,1
2011-02-03 05:00:00,1,(1) temps clair,6.56,50,19.9995,non,printemps,2
2011-02-03 06:00:00,1,(1) temps clair,6.56,43,23.9994,non,printemps,39
2011-02-03 07:00:00,1,(1) temps clair,5.74,50,22.0028,non,printemps,87
2011-02-03 08:00:00,1,(1) temps clair,5.74,50,23.9994,non,printemps,188
2011-02-03 09:00:00,1,(1) temps clair,6.56,47,19.9995,non,printemps,133
2011-02-03 10:00:00,1,(1) temps clair,7.38,43,22.0028,non,printemps,52
2011-02-03 11:00:00,1,(1) temps clair,7.38,43,30.0026,non,printemps,64
2011-02-03 12:00:00,1,(1) temps clair,8.2,40,23.9994,non,printemps,69
2011-02-03 13:00:00,1,(1) temps clair,8.2,40,27.9993,non,printemps,51
2011-02-03 14:00:00,1,(1) temps clair,9.02,37,26.0027,non,printemps,47
2011-02-03 15:00:00,1,(1) temps clair,9.02,37,22.0028,non,printemps,60
2011-02-03 16:00:00,1,(1) temps clair,9.02,37,16.9979,non,printemps,78
2011-02-03 17:00:00,1,(1) temps clair,8.2,40,12.998,non,printemps,175
2011-02-03 18:00:00,1,(1) temps clair,8.2,40,11.0014,non,printemps,147
2011-02-03 19:00:00,1,(1) temps clair,8.2,40,0.0,non,printemps,96
2011-02-03 20:00:00,1,(1) temps clair,8.2,47,6.0032,non,printemps,109
2011-02-03 21:00:00,1,(1) temps clair,7.38,55,7.0015,non,printemps,54
2011-02-03 22:00:00,1,(1) temps clair,7.38,51,6.0032,non,printemps,41
2011-02-03 23:00:00,1,(1) temps clair,8.2,47,7.0015,non,printemps,38
2011-02-04 00:00:00,1,(2) nuageux,8.2,44,0.0,non,printemps,13
2011-02-04 01:00:00,1,(2) nuageux,6.56,59,0.0,non,printemps,7
2011-02-04 02:00:00,1,(2) nuageux,5.74,63,7.0015,non,printemps,1
2011-02-04 03:00:00,1,(2) nuageux,5.74,63,7.0015,non,printemps,1
2011-02-04 05:00:00,1,(2) nuageux,5.74,63,8.9981,non,printemps,7
2011-02-04 06:00:00,1,(2) nuageux,6.56,55,0.0,non,printemps,28
2011-02-04 07:00:00,1,(1) temps clair,5.74,59,0.0,non,printemps,87
2011-02-04 08:00:00,1,(1) temps clair,5.74,74,8.9981,non,printemps,220
2011-02-04 09:00:00,1,(2) nuageux,6.56,80,8.9981,non,printemps,127
2011-02-04 10:00:00,1,(2) nuageux,8.2,51,8.9981,non,printemps,51
2011-02-04 11:00:00,1,(1) temps clair,9.02,51,11.0014,non,printemps,64
2011-02-04 12:00:00,1,(2) nuageux,9.84,48,11.0014,non,printemps,86
2011-02-04 13:00:00,1,(2) nuageux,10.66,50,15.0013,non,printemps,82
2011-02-04 14:00:00,1,(2) nuageux,11.48,45,11.0014,non,printemps,91
2011-02-04 15:00:00,1,(2) nuageux,11.48,48,16.9979,non,printemps,90
2011-02-04 16:00:00,1,(2) nuageux,12.3,42,15.0013,non,printemps,99
2011-02-04 17:00:00,1,(2) nuageux,10.66,56,8.9981,non,printemps,205
2011-02-04 18:00:00,1,(2) nuageux,9.84,60,7.0015,non,printemps,155
2011-02-04 19:00:00,1,(2) nuageux,9.84,65,8.9981,non,printemps,103
2011-02-04 20:00:00,1,(2) nuageux,9.84,65,11.0014,non,printemps,71
2011-02-04 21:00:00,1,(2) nuageux,9.84,70,11.0014,non,printemps,43
2011-02-04 22:00:00,1,(2) nuageux,9.84,65,11.0014,non,printemps,46
2011-02-04 23:00:00,1,(2) nuageux,9.84,70,8.9981,non,printemps,31
2011-02-05 00:00:00,0,(2) nuageux,9.84,70,11.0014,non,printemps,39
2011-02-05 01:00:00,0,(2) nuageux,9.84,65,11.0014,non,printemps,18
2011-02-05 02:00:00,0,(2) nuageux,9.84,75,11.0014,non,printemps,17
2011-02-05 03:00:00,0,(2) nuageux,9.84,75,11.0014,non,printemps,11
2011-02-05 04:00:00,0,(3) pluie,9.02,93,8.9981,non,printemps,8
2011-02-05 05:00:00,0,(3) pluie,8.2,100,6.0032,non,printemps,9
2011-02-05 06:00:00,0,(3) pluie,8.2,100,0.0,non,printemps,4
2011-02-05 07:00:00,0,(3) pluie,9.02,93,6.0032,non,printemps,4
2011-02-05 08:00:00,0,(3) pluie,8.2,100,6.0032,non,printemps,10
2011-02-05 09:00:00,0,(3) pluie,8.2,100,6.0032,non,printemps,20
2011-02-05 10:00:00,0,(3) pluie,8.2,100,8.9981,non,printemps,34
2011-02-05 11:00:00,0,(3) pluie,9.02,100,8.9981,non,printemps,47
2011-02-05 12:00:00,0,(3) pluie,9.02,100,11.0014,non,printemps,52
2011-02-05 13:00:00,0,(3) pluie,9.02,100,11.0014,non,printemps,72
2011-02-05 14:00:00,0,(3) pluie,9.02,100,0.0,non,printemps,55
2011-02-05 15:00:00,0,(3) pluie,9.02,100,0.0,non,printemps,60
2011-02-05 16:00:00,0,(3) pluie,9.02,100,8.9981,non,printemps,71
2011-02-05 17:00:00,0,(2) nuageux,9.84,100,19.0012,non,printemps,78
2011-02-05 18:00:00,0,(2) nuageux,11.48,93,30.0026,non,printemps,83
2011-02-05 19:00:00,0,(2) nuageux,11.48,93,30.0026,non,printemps,84
2011-02-05 20:00:00,0,(1) temps clair,12.3,87,16.9979,non,printemps,69
2011-02-05 21:00:00,0,(1) temps clair,10.66,100,12.998,non,printemps,56
2011-02-05 22:00:00,0,(1) temps clair,10.66,93,8.9981,non,printemps,45
2011-02-05 23:00:00,0,(1) temps clair,10.66,93,15.0013,non,printemps,59
2011-02-06 00:00:00,0,(1) temps clair,10.66,70,12.998,non,printemps,39
2011-02-06 01:00:00,0,(1) temps clair,10.66,65,27.9993,non,printemps,44
2011-02-06 02:00:00,0,(1) temps clair,10.66,60,22.0028,non,printemps,20
2011-02-06 03:00:00,0,(1) temps clair,10.66,60,6.0032,non,printemps,13
2011-02-06 04:00:00,0,(1) temps clair,10.66,60,23.9994,non,printemps,2
2011-02-06 05:00:00,0,(1) temps clair,10.66,60,15.0013,non,printemps,1
2011-02-06 06:00:00,0,(1) temps clair,10.66,60,15.0013,non,printemps,1
2011-02-06 07:00:00,0,(1) temps clair,9.84,65,11.0014,non,printemps,8
2011-02-06 08:00:00,0,(1) temps clair,9.84,65,7.0015,non,printemps,23
2011-02-06 09:00:00,0,(1) temps clair,11.48,56,7.0015,non,printemps,45
2011-02-06 10:00:00,0,(1) temps clair,12.3,52,16.9979,non,printemps,89
2011-02-06 11:00:00,0,(1) temps clair,13.12,49,16.9979,non,printemps,117
2011-02-06 12:00:00,0,(1) temps clair,13.94,46,0.0,non,printemps,174
2011-02-06 13:00:00,0,(1) temps clair,13.94,46,0.0,non,printemps,182
2011-02-06 14:00:00,0,(1) temps clair,13.94,46,6.0032,non,printemps,161
2011-02-06 15:00:00,0,(1) temps clair,13.94,46,6.0032,non,printemps,182
2011-02-06 16:00:00,0,(1) temps clair,13.94,49,7.0015,non,printemps,157
2011-02-06 17:00:00,0,(1) temps clair,13.94,46,0.0,non,printemps,121
2011-02-06 18:00:00,0,(1) temps clair,12.3,56,11.0014,non,printemps,78
2011-02-06 19:00:00,0,(1) temps clair,11.48,61,8.9981,non,printemps,21
2011-02-06 20:00:00,0,(1) temps clair,11.48,61,7.0015,non,printemps,26
2011-02-06 21:00:00,0,(1) temps clair,10.66,60,0.0,non,printemps,27
2011-02-06 22:00:00,0,(1) temps clair,10.66,60,0.0,non,printemps,62
2011-02-06 23:00:00,0,(1) temps clair,9.84,65,0.0,non,printemps,30
2011-02-07 00:00:00,1,(1) temps clair,9.84,65,0.0,non,printemps,15
2011-02-07 01:00:00,1,(1) temps clair,9.02,75,0.0,non,printemps,5
2011-02-07 02:00:00,1,(1) temps clair,8.2,80,0.0,non,printemps,3
2011-02-07 03:00:00,1,(1) temps clair,8.2,86,0.0,non,printemps,1
2011-02-07 04:00:00,1,(1) temps clair,8.2,86,0.0,non,printemps,2
2011-02-07 05:00:00,1,(1) temps clair,8.2,86,0.0,non,printemps,10
2011-02-07 06:00:00,1,(1) temps clair,7.38,93,0.0,non,printemps,30
2011-02-07 07:00:00,1,(1) temps clair,7.38,86,0.0,non,printemps,95
2011-02-07 08:00:00,1,(2) nuageux,6.56,100,0.0,non,printemps,230
2011-02-07 09:00:00,1,(1) temps clair,9.02,80,0.0,non,printemps,118
2011-02-07 10:00:00,1,(1) temps clair,9.84,75,7.0015,non,printemps,55
2011-02-07 11:00:00,1,(1) temps clair,12.3,65,6.0032,non,printemps,47
2011-02-07 12:00:00,1,(2) nuageux,13.12,62,0.0,non,printemps,66
2011-02-07 13:00:00,1,(2) nuageux,14.76,57,6.0032,non,printemps,64
2011-02-07 14:00:00,1,(2) nuageux,14.76,57,6.0032,non,printemps,60
2011-02-07 15:00:00,1,(2) nuageux,15.58,54,6.0032,non,printemps,50
2011-02-07 16:00:00,1,(2) nuageux,14.76,57,8.9981,non,printemps,114
2011-02-07 17:00:00,1,(2) nuageux,13.12,70,11.0014,non,printemps,216
2011-02-07 18:00:00,1,(2) nuageux,13.94,66,8.9981,non,printemps,175
2011-02-07 19:00:00,1,(2) nuageux,13.12,70,0.0,non,printemps,128
2011-02-07 20:00:00,1,(2) nuageux,13.12,70,7.0015,non,printemps,88
2011-02-07 21:00:00,1,(1) temps clair,13.12,70,0.0,non,printemps,78
2011-02-07 22:00:00,1,(1) temps clair,11.48,81,6.0032,non,printemps,37
2011-02-07 23:00:00,1,(2) nuageux,12.3,81,0.0,non,printemps,25
2011-02-08 00:00:00,1,(2) nuageux,11.48,87,0.0,non,printemps,10
2011-02-08 01:00:00,1,(2) nuageux,11.48,87,0.0,non,printemps,4
2011-02-08 02:00:00,1,(2) nuageux,10.66,93,7.0015,non,printemps,2
2011-02-08 03:00:00,1,(3) pluie,11.48,93,11.0014,non,printemps,1
2011-02-08 04:00:00,1,(1) temps clair,10.66,93,11.0014,non,printemps,3
2011-02-08 05:00:00,1,(1) temps clair,10.66,81,22.0028,non,printemps,2
2011-02-08 06:00:00,1,(1) temps clair,10.66,70,22.0028,non,printemps,39
2011-02-08 07:00:00,1,(1) temps clair,9.84,65,27.9993,non,printemps,100
2011-02-08 08:00:00,1,(1) temps clair,9.84,56,32.9975,non,printemps,243
2011-02-08 09:00:00,1,(1) temps clair,9.84,52,32.9975,non,printemps,135
2011-02-08 10:00:00,1,(1) temps clair,9.02,47,36.9974,non,printemps,48
2011-02-08 11:00:00,1,(1) temps clair,9.02,47,31.0009,non,printemps,50
2011-02-08 12:00:00,1,(1) temps clair,9.84,38,32.9975,non,printemps,65
2011-02-08 13:00:00,1,(2) nuageux,9.84,32,30.0026,non,printemps,50
2011-02-08 14:00:00,1,(1) temps clair,9.02,37,27.9993,non,printemps,64
2011-02-08 15:00:00,1,(1) temps clair,9.02,35,26.0027,non,printemps,51
2011-02-08 16:00:00,1,(1) temps clair,9.02,35,35.0008,non,printemps,83
2011-02-08 17:00:00,1,(1) temps clair,9.02,32,39.0007,non,printemps,176
2011-02-08 18:00:00,1,(1) temps clair,8.2,32,26.0027,non,printemps,152
2011-02-08 19:00:00,1,(1) temps clair,6.56,40,31.0009,non,printemps,101
2011-02-08 20:00:00,1,(1) temps clair,6.56,40,22.0028,non,printemps,56
2011-02-08 21:00:00,1,(1) temps clair,5.74,33,31.0009,non,printemps,54
2011-02-08 22:00:00,1,(1) temps clair,4.92,33,23.9994,non,printemps,29
2011-02-08 23:00:00,1,(1) temps clair,4.92,33,22.0028,non,printemps,12
2011-02-09 00:00:00,1,(1) temps clair,4.1,36,23.9994,non,printemps,17
2011-02-09 01:00:00,1,(1) temps clair,4.1,36,15.0013,non,printemps,7
2011-02-09 02:00:00,1,(1) temps clair,3.28,38,19.0012,non,printemps,3
2011-02-09 03:00:00,1,(1) temps clair,2.46,45,8.9981,non,printemps,2
2011-02-09 05:00:00,1,(1) temps clair,2.46,45,7.0015,non,printemps,7
2011-02-09 06:00:00,1,(1) temps clair,2.46,45,0.0,non,printemps,43
2011-02-09 07:00:00,1,(1) temps clair,2.46,49,7.0015,non,printemps,99
2011-02-09 08:00:00,1,(1) temps clair,4.1,42,0.0,non,printemps,199
2011-02-09 09:00:00,1,(1) temps clair,4.92,39,11.0014,non,printemps,123
2011-02-09 10:00:00,1,(1) temps clair,5.74,36,0.0,non,printemps,59
2011-02-09 11:00:00,1,(2) nuageux,5.74,43,11.0014,non,printemps,41
2011-02-09 12:00:00,1,(2) nuageux,7.38,40,15.0013,non,printemps,61
2011-02-09 13:00:00,1,(1) temps clair,7.38,40,16.9979,non,printemps,69
2011-02-09 14:00:00,1,(1) temps clair,8.2,34,19.9995,non,printemps,58
2011-02-09 15:00:00,1,(2) nuageux,8.2,34,19.0012,non,printemps,64
2011-02-09 16:00:00,1,(2) nuageux,8.2,37,16.9979,non,printemps,79
2011-02-09 17:00:00,1,(2) nuageux,8.2,34,16.9979,non,printemps,166
2011-02-09 18:00:00,1,(2) nuageux,7.38,47,19.9995,non,printemps,170
2011-02-09 19:00:00,1,(3) pluie,5.74,86,16.9979,non,printemps,88
2011-02-09 20:00:00,1,(3) pluie,5.74,86,11.0014,non,printemps,84
2011-02-09 21:00:00,1,(2) nuageux,5.74,86,11.0014,non,printemps,83
2011-02-09 22:00:00,1,(3) pluie,6.56,80,11.0014,non,printemps,46
2011-02-09 23:00:00,1,(3) pluie,6.56,80,12.998,non,printemps,37
2011-02-10 00:00:00,1,(3) pluie,5.74,86,12.998,non,printemps,16
2011-02-10 01:00:00,1,(3) pluie,5.74,80,8.9981,non,printemps,7
2011-02-10 02:00:00,1,(3) pluie,5.74,80,8.9981,non,printemps,3
2011-02-10 04:00:00,1,(2) nuageux,5.74,59,15.0013,non,printemps,1
2011-02-10 05:00:00,1,(2) nuageux,4.92,50,15.0013,non,printemps,6
2011-02-10 06:00:00,1,(2) nuageux,4.92,54,19.0012,non,printemps,26
2011-02-10 07:00:00,1,(1) temps clair,4.1,50,27.9993,non,printemps,99
2011-02-10 08:00:00,1,(1) temps clair,4.1,49,22.0028,non,printemps,178
2011-02-10 09:00:00,1,(1) temps clair,4.92,42,23.9994,non,printemps,122
2011-02-10 10:00:00,1,(1) temps clair,4.92,42,19.9995,non,printemps,35
2011-02-10 11:00:00,1,(1) temps clair,5.74,39,23.9994,non,printemps,45
2011-02-10 12:00:00,1,(1) temps clair,6.56,34,26.0027,non,printemps,69
2011-02-10 13:00:00,1,(1) temps clair,7.38,29,19.9995,non,printemps,62
2011-02-10 14:00:00,1,(1) temps clair,8.2,27,19.0012,non,printemps,48
2011-02-10 15:00:00,1,(1) temps clair,8.2,25,16.9979,non,printemps,50
